road_stats_id,road_stats_id_distance,year,dec_lat,dec_long,fatal_count,maj_inj_count,bicycle_death_count,bicycle_maj_inj_count,ped_death_count,ped_maj_inj_count,time_of_day,weather,relation_to_road,alcohol_related,speeding,speeding_related,aggressive_driving
2703,8.78887601270517,2014,40.43510056,-79.97309875,1,0,0,0,0,0,330,2,2,0,1,1,1
867,4.64080122472421,2014,40.3993988,-79.98899841,0,1,0,0,0,1,2049,1,1,0,0,0,0
319,12.5126887173335,2014,40.46009827,-79.98529816,0,1,0,0,0,0,115,1,5,1,0,0,0
1350,11.727636025238,2014,40.5019989,-80.12000275,1,0,0,0,1,0,1703,1,1,0,0,0,0
4989,1.23501167267248,2014,40.4836998,-80.10710144,0,1,0,0,0,0,1505,1,1,0,0,0,0
2729,15.7567028436902,2014,40.48469925,-79.81980133,0,2,0,0,0,1,1536,1,4,0,0,0,0
3869,28.3159395740344,2014,40.45230103,-79.88690186,0,2,0,0,0,0,227,1,5,1,0,0,0
919,2.88487781353122,2014,40.29460144,-79.89320374,0,1,0,0,0,0,18,2,4,0,0,0,0
4805,5.94090122507175,2014,40.5766983,-79.97029877,0,1,0,0,0,0,1930,1,1,0,0,0,0
1268,5.86926508567501,2014,40.39770126,-79.76930237,0,1,0,0,0,0,1644,1,4,0,0,0,0
348,1.49839414235273,2014,40.43259811,-80.02999878,0,1,0,0,0,0,2020,1,1,0,0,0,1
4055,10.4674626820263,2014,40.38029861,-80.05259705,0,1,0,0,0,1,2220,1,1,1,0,0,0
4063,16.122409763337,2014,40.58739853,-80.07029724,0,1,0,0,0,0,1120,1,5,1,0,0,0
5087,3.6702597906338,2014,40.60680008,-79.7609024,0,1,0,0,0,0,1817,1,2,0,0,1,1
1885,0.395298615301875,2014,40.56510162,-79.77500153,0,1,0,0,0,1,2200,1,1,1,0,0,0
1736,9.66411127875055,2014,40.47769928,-79.78549957,0,1,0,1,0,0,1512,1,1,0,0,0,0
2761,3.02067444644105,2014,40.38690186,-80.02749634,0,1,0,0,0,1,1706,1,4,0,0,0,0
3123,5.30628463945425,2014,40.53210068,-80.23010254,0,1,0,0,0,0,2338,1,1,0,0,0,0
609,34.6875591302914,2014,40.39580154,-80.02300262,0,1,0,0,0,1,225,1,1,1,0,0,0
2966,6.97395432759899,2014,40.39070129,-80.07420349,0,1,0,0,0,1,557,2,1,0,0,0,0
4184,11.2400988823706,2014,40.39559937,-80.18440247,0,1,0,0,0,0,2206,2,4,1,0,0,0
4994,8.13498031219844,2014,40.41559982,-79.73040009,1,0,0,0,0,0,1145,2,1,0,0,1,1
2312,6.71344181591707,2014,40.43590164,-79.7858963,0,1,0,0,0,0,2225,1,1,0,0,0,0
2080,12.6615980564779,2014,40.66759872,-79.71630096,0,1,0,0,0,0,1512,1,1,0,0,0,1
3684,9.32883235466335,2014,40.52050018,-80.14019775,1,0,0,0,0,0,1655,1,1,0,0,0,0
2864,4.43816847967611,2014,40.43220139,-80.00389862,1,1,0,0,1,1,641,1,5,0,0,0,0
1541,0.898431935262711,2014,40.36199951,-80.11869812,0,2,0,0,0,0,1045,2,2,0,0,0,0
1221,0.220685655408802,2014,40.48270035,-79.96260071,1,0,0,0,0,0,9999,1,1,0,0,0,0
1136,2.12883209442023,2014,40.42779922,-80.12660217,0,1,0,0,0,0,936,1,1,1,0,1,1
3736,10.569784234687,2014,40.46469879,-80.03299713,0,1,0,0,0,0,759,1,1,0,0,1,1
4272,2.30036391452214,2014,40.3158989,-79.9957962,0,1,0,0,0,0,853,1,5,0,0,0,0
1138,8.22828218837043,2014,40.31869888,-80.08789825,0,1,0,0,0,0,1810,2,1,0,0,0,1
4084,11.2971119425604,2014,40.40829849,-80.10800171,0,1,0,0,0,1,650,2,4,0,0,1,1
784,7.58370015433073,2014,40.34560013,-79.9539032,0,2,0,0,0,0,1525,1,1,0,0,0,0
1748,6.75154059162411,2014,40.45690155,-79.93849945,0,2,0,0,0,0,310,1,1,0,0,0,0
4117,13.9097326051855,2013,40.42829895,-79.97319794,0,1,0,0,0,1,2228,1,5,0,0,0,0
643,0.23319408205673,2013,40.49909973,-80.05310059,0,1,0,0,0,0,1045,1,1,0,0,0,1
1568,5.07466395315182,2013,40.35200119,-79.85949707,1,0,0,0,1,0,445,3,1,0,0,0,0
487,15.5881096199506,2013,40.44129944,-80.00489807,1,0,0,0,0,0,1038,1,4,0,0,0,0
4997,12.2190884567374,2013,40.46020126,-79.80940247,0,2,0,0,0,0,954,1,2,0,0,0,0
1534,6.60134275029453,2013,40.44850159,-80.01280212,0,2,0,0,0,0,400,1,7,1,0,1,1
1130,14.1447454929238,2013,40.60559845,-80.05130005,1,0,0,0,0,0,1839,1,5,1,0,1,1
1443,18.8239644615376,2013,40.44039917,-80.08049774,1,0,0,0,0,0,1055,4,5,0,0,0,0
4008,1.29778378111668,2013,40.39319992,-79.9865036,1,0,0,0,1,0,610,1,1,0,0,0,0
4525,9.08726541402078,2013,40.42070007,-79.81729889,0,1,0,0,0,0,1250,1,5,0,0,0,0
5127,24.7186902859373,2013,40.43740082,-79.97769928,1,0,0,0,1,0,826,1,1,0,0,0,0
887,0.718390227910111,2013,40.45740128,-79.89630127,0,1,0,0,0,1,1005,1,9,0,0,0,0
436,7.75920278210857,2013,40.46089935,-79.91519928,0,1,0,0,0,1,2358,1,1,0,0,0,0
4632,20.7915817268188,2013,40.44029999,-79.95880127,0,1,0,0,0,1,18,1,1,1,0,0,0
2285,14.3978226933867,2013,40.37450027,-79.92050171,1,1,0,0,0,0,2309,1,1,1,1,1,1
609,9.70849152427467,2013,40.39609909,-80.02410126,0,1,0,0,0,0,54,1,2,1,0,0,0
1175,12.8290230130208,2013,40.42480087,-79.77189636,0,1,0,0,0,0,220,2,5,0,0,1,1
3576,5.25688918328697,2013,40.46060181,-79.94709778,0,1,0,0,0,1,730,1,1,0,0,0,1
1955,0.0747338589967414,2013,40.55820084,-79.92030334,0,2,0,0,0,0,829,1,1,0,0,0,0
5104,6.75820068516623,2013,40.5279007,-79.98629761,0,1,0,0,0,0,900,1,1,0,0,0,0
867,18.6988360973288,2013,40.40409851,-79.99030304,0,1,0,0,0,1,2150,1,1,0,0,0,0
580,7.81981540219108,2013,40.42760086,-79.89109802,0,1,0,0,0,0,2250,2,1,1,0,0,1
3122,9.74188602083458,2013,40.47600174,-80.05259705,0,1,0,0,0,0,1007,2,1,1,0,1,1
3809,1.96509063748771,2013,40.375,-79.98290253,1,0,0,0,0,0,1809,1,4,0,0,0,0
4257,4.95974304846644,2013,40.42100143,-80.21140289,0,1,0,0,0,0,1846,1,2,1,0,1,1
1422,3.11690356863715,2013,40.43399811,-79.75319672,0,1,0,0,0,0,1706,1,2,0,0,0,0
4017,7.14971530107364,2013,40.44409943,-79.98799896,0,1,0,0,0,0,1645,1,5,0,0,0,0
3589,18.9929438798964,2013,40.42300034,-79.84329987,1,0,0,0,1,0,809,1,1,0,0,0,1
1251,8.78177211617172,2013,40.49169922,-79.89209747,1,0,0,0,0,0,40,1,1,1,0,0,1
1418,9.37507460631003,2013,40.37860107,-79.80490112,0,1,0,0,0,0,1603,1,1,0,0,0,1
1099,13.7613070408264,2013,40.5177002,-80.03050232,0,1,0,0,0,0,1143,1,1,0,0,0,1
1355,0.168849418887202,2013,40.65739822,-79.72309875,0,1,0,0,0,0,925,1,1,0,0,0,0
1547,5.05436806021939,2013,40.29180145,-80.0298996,0,1,0,0,0,0,2224,1,5,1,1,1,1
3250,3.96206296385951,2013,40.54470062,-80.03990173,0,1,0,0,0,0,1837,1,5,1,1,1,1
3554,4.35357576672114,2013,40.56800079,-79.85540009,0,1,0,0,0,0,1614,1,1,0,0,0,0
1782,7.96210516179105,2013,40.37829971,-79.85220337,0,1,0,0,0,0,1034,1,5,0,0,1,1
444,1.19666797484873,2013,40.46910095,-79.96279907,0,1,0,0,0,0,2049,1,1,0,0,0,1
683,3.60646815213393,2013,40.4192009,-80.00959778,0,1,0,0,0,0,855,1,1,0,0,0,0
4686,11.2218872257309,2013,40.39910126,-80.02500153,1,1,0,0,0,0,2159,1,5,1,1,1,1
2105,5.3147885530447,2013,40.667099,-79.76270294,1,0,0,0,1,0,948,1,1,0,0,0,0
1361,9.15930169387929,2013,40.40530014,-80.08360291,0,1,0,0,0,0,1108,1,4,0,0,0,0
3966,13.1212982480387,2013,40.46879959,-80.12689972,0,1,0,0,0,0,1238,1,4,0,0,0,0
1196,9.19248180940713,2013,40.46089935,-79.98310089,0,1,0,0,0,0,343,1,1,0,0,0,1
1143,7.69149355907388,2013,40.63690186,-79.93890381,0,1,0,0,0,0,1933,1,5,0,1,1,1
3923,20.7743794438411,2013,40.45589828,-80.00460052,1,0,0,0,0,0,1825,1,1,0,0,0,0
1548,16.6036153272637,2013,40.37379837,-80.00640106,0,1,0,0,0,1,2324,1,1,0,0,0,0
4055,1.760551799475,2013,40.38489914,-80.05339813,0,1,0,0,0,0,1358,1,1,0,0,0,1
2947,13.845112352718,2013,40.40829849,-80.08760071,0,1,0,1,0,0,850,1,1,0,0,0,0
4114,5.70223127561712,2013,40.30770111,-79.83550262,0,1,0,0,0,0,1915,1,1,0,0,0,0
585,24.1463857725229,2013,40.48149872,-79.94129944,0,1,0,0,0,0,22,1,4,0,0,0,0
4470,6.52629754174323,2013,40.37929916,-79.93640137,1,0,1,0,0,0,1615,2,1,0,0,0,0
2574,4.55912622946513,2013,40.27209854,-79.88490295,0,1,0,0,0,0,1612,1,5,1,0,0,0
3428,8.4523801001067,2013,40.63619995,-80.05410004,0,1,0,0,0,0,222,1,1,1,0,0,0
445,8.67975282656405,2013,40.46519852,-79.95800018,0,1,0,0,0,0,311,1,1,1,1,1,1
2971,11.0486387843205,2013,40.64789963,-79.84719849,1,0,0,0,0,0,2300,1,1,0,0,0,0
4524,7.80929028001971,2013,40.34479904,-79.96130371,0,1,0,0,0,0,651,1,5,0,1,1,1
4286,18.6984214392956,2013,40.48160172,-79.80760193,1,0,0,0,1,0,1735,1,1,0,0,0,0
4328,7.8004277781022,2013,40.43460083,-79.9897995,0,1,0,0,0,0,2212,1,5,0,0,0,0
827,8.38806963516338,2013,40.47330093,-80.00099945,1,0,0,0,0,0,605,1,2,0,0,0,0
3745,12.0469771167754,2013,40.31029892,-79.99009705,0,1,0,0,0,0,1335,1,1,0,0,0,0
250,8.1556215050176,2013,40.55590057,-80.08509827,2,0,0,0,0,0,1954,1,1,0,0,0,0
931,10.8804842638116,2013,40.5945015,-79.94779968,0,1,0,0,0,0,950,1,1,0,0,0,1
4838,3.43852354895628,2013,40.54790115,-79.97219849,0,1,0,0,0,0,9999,1,5,1,1,1,1
1915,3.8988541906447,2013,40.50880051,-79.85189819,0,1,0,0,0,0,1214,1,1,0,0,0,0
4738,2.89336692546172,2013,40.48009872,-80.35929871,1,1,0,0,0,0,2032,1,1,0,0,0,0
2723,21.3831437742393,2013,40.64369965,-79.77580261,0,1,0,0,0,0,1449,1,2,0,0,1,1
1760,2.2693840624243,2013,40.48400116,-79.81289673,0,1,0,0,0,0,1605,1,1,0,0,0,0
1119,3.1001155175186,2013,40.31880188,-80.08799744,0,1,0,0,0,0,1535,1,1,0,0,0,1
3486,9.65586208291625,2013,40.41030121,-80.01560211,0,1,0,0,0,0,45,1,5,1,0,0,0
2036,11.3785698144399,2013,40.57289886,-79.79039764,0,1,0,0,0,0,1933,1,1,0,0,0,0
668,28.0712633799562,2013,40.4693985,-79.92910004,0,1,0,0,0,1,220,1,1,0,0,0,0
3456,12.50412402313,2013,40.56919861,-80.07730103,1,0,0,0,0,0,256,1,5,0,0,0,0
3698,10.7850882869185,2013,40.37329865,-79.95770264,0,1,0,0,0,0,645,1,1,0,0,0,0
2108,4.95814462306638,2013,40.25799942,-79.90470123,1,0,0,0,0,0,5,1,4,1,0,0,0
906,12.5995206561278,2013,40.52709961,-79.95030212,0,2,0,0,0,0,9999,1,1,0,0,0,1
4935,7.24729155920397,2013,40.46110153,-79.90979767,0,1,0,0,0,0,1600,1,1,0,0,0,0
1395,9.90698807222598,2013,40.31539917,-79.83100128,0,1,0,0,0,1,1244,1,1,0,0,0,1
2660,2.83310099268943,2013,40.50320053,-79.84329987,0,1,0,0,0,0,2005,1,1,1,0,0,0
1064,19.1293873272626,2013,40.46360016,-79.90329742,1,0,0,0,0,0,2320,1,5,1,0,0,0
3575,16.1189512680421,2013,40.44919968,-79.98539734,0,1,0,0,0,1,1156,1,1,0,0,0,0
2243,2.74774151317846,2013,40.2784996,-79.85590363,0,1,0,0,0,0,914,1,1,0,0,0,0
601,0.0976551257210733,2013,40.48820114,-80.01529694,0,1,0,0,0,0,1305,1,1,0,0,0,0
4256,9.16069046785972,2013,40.40119934,-80.0184021,0,1,0,0,0,0,604,1,2,1,0,1,1
4983,10.098309211382,2013,40.43719864,-79.77549744,1,0,0,0,1,0,1924,1,1,1,0,0,0
3533,4.66263584272253,2013,40.58720016,-79.74949646,0,1,0,0,0,0,643,1,4,0,0,0,0
671,5.44174712168385,2013,40.44800186,-80.01779938,0,1,0,0,0,0,1946,1,1,1,0,0,0
1177,4.39758955627194,2013,40.45780182,-79.98750305,0,1,0,0,0,0,30,1,1,0,0,0,0
3855,2.83717902020766,2013,40.62179947,-80.05419922,1,0,0,0,0,0,1428,1,1,0,0,0,1
1987,14.5368440950011,2013,40.62990189,-79.96869659,0,1,0,0,0,0,927,2,1,0,0,1,1
3951,2.51319188051761,2013,40.41680145,-80.01450348,2,1,0,0,0,0,303,1,5,0,1,1,1
3121,4.51968404562952,2013,40.47470093,-80.07990265,0,1,0,0,0,1,1643,1,1,0,0,0,0
858,11.7963401244124,2013,40.45529938,-80.02970123,0,1,0,0,0,0,1745,1,1,0,1,1,1
1568,1.52043124657063,2013,40.35179901,-79.86219788,0,1,0,0,0,0,725,1,1,0,0,0,0
3580,9.80716236505218,2013,40.39310074,-79.88629913,0,1,0,0,0,0,1155,1,1,0,0,0,1
3805,8.76290029945316,2013,40.38150024,-79.81269836,0,1,0,0,0,0,2139,1,1,1,0,1,1
617,3.32667907455735,2013,40.45660019,-79.93009949,0,1,0,0,0,1,1950,1,1,0,0,0,0
1919,12.1745510263356,2013,40.53689957,-79.83920288,0,1,0,0,0,1,714,1,1,0,1,1,1
728,9.23614043570246,2013,40.52809906,-79.88079834,1,0,0,0,0,0,1641,1,5,0,1,1,1
3352,13.195024255548,2013,40.61410141,-80.14420319,1,0,0,0,0,0,2049,1,5,1,0,1,1
2760,4.08573859142688,2013,40.36050034,-79.84539795,0,1,0,0,0,0,27,2,2,1,1,1,1
4682,13.457941639825,2013,40.38959885,-79.95610046,0,1,0,0,0,0,1945,1,4,0,0,0,0
5073,15.3370633503348,2013,40.3431015,-80.03489685,0,1,0,0,0,0,1831,2,2,0,0,0,0
1755,9.8073858181985,2013,40.42959976,-79.99749756,0,3,0,0,0,0,1753,1,1,0,0,0,0
1416,5.64934640497782,2013,40.41590118,-79.84750366,0,1,0,0,0,1,1415,1,1,0,0,0,0
3575,6.23783144386406,2013,40.45130157,-79.98220062,1,0,0,0,1,0,1946,1,1,1,0,0,0
3296,8.81017301756462,2013,40.5033989,-79.94850159,0,1,0,0,0,0,1808,1,1,0,0,1,1
4818,11.7264610291477,2013,40.5,-80.01249695,0,1,0,0,0,0,2216,1,1,1,0,0,0
4131,8.27586188050143,2013,40.44900131,-79.98310089,1,0,0,0,0,0,2111,8,4,0,0,1,1
5116,9.44835860523476,2013,40.4518013,-79.79689789,0,1,0,0,0,0,728,4,5,0,0,1,1
896,1.37773126252413,2013,40.52149963,-79.94879913,0,1,0,0,0,0,9999,1,5,0,0,0,0
3082,4.66635384555805,2013,40.48429871,-80.09059906,0,1,0,0,0,0,747,1,1,0,0,0,1
2377,0.471512755233886,2013,40.48669815,-79.81009674,0,2,0,0,0,0,1026,1,1,0,0,0,0
1595,7.20894576811888,2013,40.55289841,-80.11710358,0,1,0,0,0,0,1526,4,4,0,0,1,1
1546,9.17090140042969,2013,40.48680115,-80.05500031,1,0,0,0,1,0,1737,1,1,0,0,0,0
3503,14.8981423871603,2013,40.42950058,-79.95670319,0,1,0,0,0,0,353,1,1,1,0,0,0
203,15.6601212148952,2013,40.4396019,-79.89949799,0,1,0,0,0,0,902,4,1,0,0,0,0
3629,1.9133238811432,2013,40.48270035,-79.77149963,1,0,0,0,0,0,2325,1,4,0,0,0,0
2344,6.57690275380756,2013,40.43059921,-79.81439972,0,1,0,0,0,0,900,1,1,0,0,0,1
1883,2.60937623477699,2012,40.5451011657715,-79.7706985473633,0,1,0,0,0,0,953,1,4,0,0,0,0
2463,13.5218491866524,2012,40.4295005798340,-80.1330032348633,0,3,0,0,0,0,1905,1,2,0,0,1,1
265,21.6755901508921,2012,40.4819984436035,-80.1156997680664,0,1,0,0,0,0,1959,2,1,0,0,0,0
3866,14.2086371550957,2012,40.4670982360840,-79.8946990966797,0,1,0,0,0,0,2345,4,1,0,0,1,1
1547,5.05317018236125,2012,40.2918014526367,-80.0298995971680,0,1,0,0,0,0,2051,4,5,1,0,0,0
1737,2.648893282064,2012,40.4752006530762,-79.7764968872070,0,1,0,0,0,0,1737,1,1,0,0,0,0
86,8.33439532914088,2012,40.4415016174316,-79.8282012939453,0,1,0,0,0,0,1335,1,2,0,0,0,0
3046,3.54868364000908,2012,40.4672012329102,-80.3060989379883,0,2,0,0,0,0,115,1,2,1,0,0,0
3815,2.47017186938672,2012,40.4948005676270,-80.0652999877930,0,1,0,0,0,0,1320,1,1,0,0,1,1
4957,3.69605439695918,2012,40.3451004,-79.84020233,0,1,0,0,0,1,1540,1,1,0,0,0,0
4100,6.1241123841632,2012,40.60029984,-79.75710297,0,1,0,0,0,1,2116,1,1,0,0,0,0
2249,5.69955806865143,2012,40.30979919,-79.90110016,0,1,0,0,0,0,235,1,5,1,0,1,1
3952,3.48244822083691,2012,40.35250092,-79.83959961,1,1,0,0,0,0,215,2,5,1,1,1,1
2373,9.14849166641092,2012,40.33840179,-79.89820099,1,0,0,0,0,0,132,1,2,1,1,1,1
3260,1.88623794207023,2012,40.55899811,-80.08719635,0,1,0,0,0,0,1635,1,2,1,1,1,1
3914,1.07645764970679,2012,40.34370041,-79.97059631,1,0,0,0,1,0,2040,2,1,1,0,0,0
1932,10.1289866089923,2012,40.62239838,-80.06999969,0,1,0,0,0,0,1240,1,1,0,0,0,0
1222,1.21255977539001,2012,40.49269867,-79.94850159,0,1,0,0,0,0,1523,1,1,1,1,1,1
4103,0.479376035728582,2012,40.32220078,-79.9260025,0,2,0,0,0,0,1511,1,1,0,1,1,1
2722,6.883790560197,2012,40.48830032,-79.93740082,1,0,0,0,0,0,1250,1,1,1,1,1,1
375,4.16072634997986,2012,40.44139862,-80.00879669,0,1,0,0,0,0,155,1,4,0,0,0,0
1710,9.78213411960053,2012,40.4552002,-79.89099884,0,1,0,0,0,0,1754,1,1,0,0,0,0
4559,12.9354321760446,2012,40.32860184,-80.02899933,1,0,0,0,0,0,1231,1,1,0,0,0,1
4520,5.26144226944963,2012,40.47380066,-79.85620117,0,2,0,0,0,0,755,1,1,0,0,0,0
4411,11.6504206053323,2012,40.44219971,-79.82649994,1,0,0,0,0,0,1502,1,4,0,0,1,1
433,3.37416256316267,2012,40.44219971,-79.957901,0,1,0,0,0,1,1835,1,1,0,0,0,1
1087,7.28198142415178,2012,40.58649826,-79.95030212,1,0,0,0,0,0,2028,1,1,1,0,0,1
1338,9.20237042277615,2012,40.54130173,-80.20220184,0,1,0,0,0,0,1725,1,1,0,0,0,1
785,6.60264933849424,2012,40.34069824,-79.96440125,0,1,0,0,0,0,1209,1,1,0,0,0,0
2862,10.9608822777177,2012,40.38489914,-80.09020233,0,2,0,0,0,0,1830,1,1,0,0,0,0
4784,11.321605520044,2012,40.58110046,-79.97090149,0,1,0,0,0,0,1319,2,5,1,0,0,0
3919,17.1876629194396,2012,40.19779968,-79.89530182,0,1,0,0,0,0,830,1,1,0,0,0,0
5097,8.18369365925884,2012,40.44400024,-80.04060364,0,1,0,0,0,0,1419,1,1,0,0,0,0
2904,1.47460010973312,2012,40.35850143,-80.11219788,0,1,0,0,0,1,705,2,1,0,0,0,1
4226,10.0431094721192,2012,40.46080017,-79.86799622,1,0,0,0,1,0,329,1,1,0,0,0,0
3640,9.86223817607997,2012,40.43730164,-79.96559906,0,1,0,0,0,0,2318,1,1,1,1,1,1
1205,10.1971504687592,2012,40.49440002,-79.94249725,1,0,0,0,0,0,1555,1,1,0,0,0,1
3535,18.1351306846352,2012,40.4292984,-79.94190216,0,1,0,0,0,0,2320,1,3,1,0,1,1
4418,2.04898974726104,2012,40.34889984,-79.93900299,0,1,0,0,0,0,234,1,2,1,1,1,1
1104,1.72001933901017,2012,40.43740082,-80.20249939,0,1,0,0,0,0,528,2,4,0,0,1,1
5141,3.21081858124942,2012,40.46250153,-79.92780304,0,1,0,0,0,0,925,1,1,0,0,0,1
1343,12.086329251615,2012,40.49959946,-79.86370087,1,1,0,0,0,0,1930,1,1,0,0,0,0
4126,4.02626700198565,2012,40.65940094,-79.88269806,0,1,0,0,0,0,1756,1,5,1,0,0,0
1048,17.2078055031944,2012,40.40650177,-79.93969727,0,1,0,0,0,0,1815,1,1,0,1,1,1
1585,2.12875110088513,2012,40.39300156,-80.06330109,0,1,0,0,0,0,1456,1,2,0,0,0,1
1002,21.6040959014697,2012,40.30149841,-79.79660034,1,0,0,0,0,0,534,1,1,0,0,0,0
4962,6.17473847717076,2012,40.44820023,-79.978302,0,1,0,0,0,0,1713,1,4,0,0,0,0
1382,13.124179641821,2012,40.45299911,-80.03939819,0,1,0,0,0,0,1725,1,1,0,0,0,0
3901,6.98293714247603,2012,40.44060135,-79.87660217,2,0,0,0,0,0,44,4,4,0,0,1,1
4136,18.5943092468712,2012,40.44029999,-80.01830292,0,1,0,0,0,0,2230,1,1,0,1,1,1
1107,10.2465821499083,2012,40.44469833,-80.17669678,0,2,0,0,0,0,1708,1,1,0,1,1,1
1345,3.82360552979412,2012,40.47129822,-79.97409821,1,0,0,0,0,0,2230,1,1,0,0,0,0
1596,4.17738802327569,2012,40.4762001,-79.8483963,0,1,0,0,0,0,850,1,1,0,0,0,0
5008,10.4797250735543,2012,40.44049835,-79.99150085,0,1,0,0,0,0,1558,1,1,0,1,1,1
5099,1.71009926490296,2012,40.44409943,-79.92790222,0,1,0,0,0,1,926,1,1,0,0,0,0
156,4.90686255759863,2012,40.44150162,-79.76139832,0,1,0,0,0,0,1800,1,4,0,0,0,0
4031,15.3816069633116,2012,40.44540024,-79.76529694,0,1,0,0,0,0,1827,1,1,0,0,0,0
5153,3.27111176551908,2012,40.50709915,-80.24120331,0,1,0,0,0,0,1951,1,2,1,1,1,1
1122,2.86272971214716,2012,40.48699951,-79.91629791,1,0,0,0,0,0,1302,1,1,0,0,0,0
3663,2.95046225338759,2012,40.37689972,-79.90930176,0,1,0,0,0,0,1235,1,2,0,1,1,1
5054,18.3335208602335,2012,40.37260056,-79.80709839,0,1,0,0,0,0,29,1,5,1,1,1,1
1766,0.212696861225388,2012,40.44070053,-80.01879883,0,1,0,0,0,0,1039,1,1,0,0,0,1
4227,6.68924410959266,2012,40.46369934,-79.8513031,0,1,0,0,0,0,146,1,2,1,0,0,0
2205,8.91077224699597,2012,40.62220001,-79.76300049,0,1,0,0,0,0,1736,1,1,1,1,1,1
1496,3.12804439292227,2012,40.40969849,-80.00509644,0,1,0,0,0,0,550,1,3,0,0,0,1
688,14.7736155888465,2012,40.48609924,-80.03320313,0,1,0,0,0,0,2125,2,1,0,0,1,1
3351,18.2180607005828,2012,40.582901,-80.00270081,0,1,0,0,0,0,1801,2,1,0,0,1,1
4006,4.44614330070814,2012,40.52399826,-79.8348999,0,1,0,0,0,0,1426,1,1,0,0,0,0
4491,3.51819202865792,2012,40.44850159,-80.02269745,0,1,0,0,0,0,2219,1,2,0,0,0,0
2957,7.29028798994764,2012,40.58869934,-79.8864975,1,0,0,0,0,0,1025,1,5,1,0,0,0
4602,4.79344900048727,2012,40.40060043,-80.14679718,0,1,0,0,0,0,1410,1,1,0,1,1,1
521,18.1426164895855,2012,40.3445015,-79.88349915,0,1,0,0,0,0,2152,2,1,1,1,1,1
16,19.8068632847063,2012,40.27529907,-79.9552002,0,1,0,0,0,0,2235,2,3,1,0,0,0
1452,13.6753094588683,2012,40.42890167,-79.71749878,0,1,0,0,0,0,1620,1,1,0,0,1,1
4686,11.3245282642172,2012,40.40359879,-80.01979828,0,1,0,0,0,0,1025,1,1,0,0,0,0
3814,2.28000847121834,2012,40.4455986,-80.14399719,0,1,0,0,0,0,1335,1,4,0,0,0,0
1222,7.9923314027686,2012,40.49300003,-79.94750214,0,1,0,0,0,0,220,1,1,1,0,0,0
4495,10.9812067691443,2012,40.36429977,-79.80970001,1,0,0,0,0,0,1125,1,5,0,0,0,1
504,27.7471516889002,2012,40.44150162,-79.99549866,0,1,0,0,0,0,910,2,1,0,0,0,0
3111,1.35331114428745,2012,40.39080048,-79.96679688,0,1,0,0,0,0,156,1,4,1,1,1,1
3575,10.7403808349761,2012,40.45420074,-79.97789764,0,1,0,0,0,0,120,1,5,0,1,1,1
4939,22.725834653713,2012,40.45149994,-79.96469879,0,1,0,0,0,0,135,1,1,0,1,1,1
2064,3.52300473367326,2012,40.66139984,-79.75740051,1,0,0,0,0,0,1725,1,1,1,0,1,1
85,7.71117503917781,2012,40.4455986,-79.84449768,0,1,0,0,0,0,1817,1,2,0,0,1,1
1467,3.48862425775261,2012,40.40200043,-80.00060272,0,1,0,0,0,0,700,1,1,0,0,0,1
67,3.86147906222406,2012,40.41059875,-80.07129669,1,0,0,0,0,0,2316,1,1,0,0,0,0
3867,17.8935655224684,2012,40.44589996,-80.01170349,0,1,0,0,0,1,1948,2,1,0,0,0,0
931,7.5183196323685,2012,40.59329987,-79.94789886,0,1,0,0,0,0,1650,1,1,0,0,0,1
4328,7.8004277781022,2012,40.43460083,-79.9897995,0,1,0,0,0,0,1325,1,1,0,1,1,1
1825,3.57981600834745,2012,40.41189957,-79.94499969,0,1,0,0,0,0,947,1,1,0,0,0,1
1652,1.92058619083805,2012,40.50999832,-80.09339905,0,1,0,0,0,0,1128,1,1,0,0,1,1
924,0.503223176404459,2012,40.32519913,-79.88549805,0,1,0,0,0,0,1350,1,1,0,0,0,0
1766,9.95624778306596,2012,40.44290161,-80.02480316,0,1,0,0,0,0,649,1,1,0,0,0,0
3587,19.4491051874199,2012,40.38700104,-79.79979706,0,1,0,0,0,0,2310,1,1,1,0,0,0
78,8.72058459845104,2012,40.43709946,-80.00309753,0,1,0,0,0,0,800,1,1,0,0,1,1
583,9.24754309330785,2012,40.44350052,-80.05400085,0,1,0,0,0,0,1650,1,1,0,0,0,0
1395,4.12066510848634,2012,40.31560135,-79.83149719,0,1,0,0,0,0,1946,1,1,0,0,0,0
4720,2.08552011556143,2012,40.41059875,-80.01529694,0,1,0,0,0,0,255,1,4,1,1,1,1
895,2.18048485465029,2012,40.51390076,-79.95149994,0,1,0,0,0,0,9999,1,1,0,0,0,1
2671,6.3940596743374,2012,40.56900024,-79.7983017,1,0,0,0,0,0,1321,1,1,0,0,0,1
4029,10.4111816615607,2012,40.4029007,-80.06040192,0,1,0,0,0,1,1129,1,2,0,0,0,0
3700,3.65901197961077,2012,40.38150024,-79.91200256,0,1,0,0,0,0,2157,1,4,1,1,1,1
2192,13.1231917438074,2012,40.34120178,-79.87280273,0,1,0,0,0,0,1842,1,2,0,0,0,0
3713,6.8927944873792,2012,40.55459976,-80.20259857,0,1,0,0,0,0,2130,1,4,0,0,0,0
112,1.68183998748654,2012,40.42589951,-79.89859772,0,1,0,0,0,0,2300,1,1,0,0,1,1
1161,6.43675111189193,2012,40.60979843,-79.76139832,1,0,0,0,1,0,352,1,1,0,0,0,0
